8.999999999999999667e-02,2.999999979855313192e+00,-8.930549733188793239e-07,-2.032699999878242902e+00,7.809963654314194513e-09,-4.707600748441247932e-04,-1.049540510205956671e-02
9.500000000000000111e-02,2.999999975004281172e+00,-1.050565759551111331e-06,-2.032699999831760085e+00,1.023270575656875478e-08,-5.247147739190143956e-04,-1.108672707560445433e-02
1.000000000000000056e-01,2.999999969323699389e+00,-1.225621826734836596e-06,-2.032699999772002997e+00,1.321534459304032422e-08,-5.816292866596415104e-04,-1.167938664994802936e-02
1.049999999999999961e-01,2.999999962721306535e+00,-1.419158670678351527e-06,-2.032699999696522486e+00,1.684491601933233851e-08,-6.415106528009553027e-04,-1.227345443416200110e-02
1.100000000000000006e-01,2.999999955103839433e+00,-1.632115147750885606e-06,-2.032699999601260465e+00,2.123120753573023030e-08,-7.043659699895528543e-04,-1.286900109289144944e-02
1.150000000000000050e-01,2.999999946375113247e+00,-1.865432839779293152e-06,-2.032699999481055286e+00,2.650120569138919666e-08,-7.702025467948797697e-04,-1.346609733669492867e-02
1.199999999999999956e-01,2.999999936429820213e+00,-2.120054002561958126e-06,-2.032699999331291085e+00,3.278116030442747165e-08,-8.390283969600824442e-04,-1.406481389084149325e-02
1.250000000000000000e-01,2.999999925157209812e+00,-2.396922783614874381e-06,-2.032699999146916792e+00,4.020723100037376801e-08,-9.108519460185754988e-04,-1.466522151383255201e-02
1.300000000000000044e-01,2.999999912441089212e+00,-2.696985222171638247e-06,-2.032699998922450124e+00,4.892548721216714470e-08,-9.856820312940399367e-04,-1.526739099740185082e-02
1.350000000000000089e-01,2.999999898159825484e+00,-3.021189249183454464e-06,-2.032699998651974926e+00,5.909190818015709303e-08,-1.063527901900423577e-03,-1.587139316651548643e-02
1.400000000000000133e-01,2.999999882191084044e+00,-3.370485490514806560e-06,-2.032699998327136548e+00,7.088865733539458722e-08,-1.144398834875100723e-03,-1.647729890716422008e-02
1.449999999999999900e-01,2.999999864410905381e+00,-3.745827109682419049e-06,-2.032699997937533976e+00,8.452089587009941056e-08,-1.228304210337764508e-03,-1.708517916092190669e-02
1.499999999999999944e-01,2.999999844686722206e+00,-4.148168626229580504e-06,-2.032699997473670361e+00,1.001928405901930804e-07,-1.315254076218218878e-03,-1.769510488405868012e-02
1.549999999999999989e-01,2.999999822881240341e+00,-4.578466572194377704e-06,-2.032699996925316110e+00,1.181210653014577953e-07,-1.405258834514160407e-03,-1.830714707025615784e-02
1.600000000000000033e-01,2.999999798852440058e+00,-5.037679492982762989e-06,-2.032699996281503108e+00,1.385345184995971463e-07,-1.498329240873919836e-03,-1.892137675063767718e-02
1.650000000000000078e-01,2.999999772453580071e+00,-5.526767947368558489e-06,-2.032699995530527382e+00,1.616745233702360766e-07,-1.594476404596463373e-03,-1.953786499376828148e-02
1.700000000000000122e-01,2.999999743532792085e+00,-6.046694668977732449e-06,-2.032699994657369391e+00,1.878164680781960131e-07,-1.693711797953803598e-03,-2.015668292408730536e-02
1.750000000000000167e-01,2.999999711933086122e+00,-6.598424565893667475e-06,-2.032699993643701575e+00,2.172697527471165302e-07,-1.796047256168215814e-03,-2.077790172186332052e-02
1.799999999999999933e-01,2.999999677493053518e+00,-7.182924435902617891e-06,-2.032699992472433159e+00,2.503395417231134362e-07,-1.901494960973483398e-03,-2.140159259069089256e-02
1.849999999999999978e-01,2.999999640046499660e+00,-7.801163115904484737e-06,-2.032699991125325845e+00,2.873468321695477642e-07,-2.010067449240319354e-03,-2.202782677454506038e-02
1.900000000000000022e-01,2.999999599422439989e+00,-8.454111482704621317e-06,-2.032699989582980926e+00,3.286285604234263865e-07,-2.121777613022071945e-03,-2.265667555787167706e-02
1.950000000000000067e-01,2.999999555445099997e+00,-9.142742453013845058e-06,-2.032699987824839294e+00,3.745376019954026764e-07,-2.236638699554727942e-03,-2.328821026558745150e-02
2.000000000000000111e-01,2.999999507933590159e+00,-9.868029280573094574e-06,-2.032699985826162958e+00,4.254644815561462178e-07,-2.354664318220882173e-03,-2.392250226905986640e-02
2.050000000000000155e-01,2.999999456701838874e+00,-1.063094519731969108e-05,-2.032699983557396450e+00,4.818419477138446402e-07,-2.475868442017201479e-03,-2.455962298736731608e-02
2.099999999999999922e-01,2.999999401559267032e+00,-1.143246695636344681e-05,-2.032699980990451571e+00,5.440998035518382942e-07,-2.600265393065295198e-03,-2.519964387485728111e-02
2.149999999999999967e-01,2.999999342310451844e+00,-1.227357306678775337e-05,-2.032699978095575677e+00,6.126874111797000988e-07,-2.727869849830560477e-03,-2.584263642734517877e-02
2.200000000000000011e-01,2.999999278755122400e+00,-1.315524377302573892e-05,-2.032699974841315704e+00,6.880739546665439802e-07,-2.858696847206523232e-03,-2.648867218218674616e-02
2.250000000000000056e-01,2.999999210688160556e+00,-1.407846105486028175e-05,-2.032699971194518618e+00,7.707484400410256656e-07,-2.992761776514839007e-03,-2.713782271827806791e-02
2.300000000000000100e-01,2.999999137899227897e+00,-1.504419664235192460e-05,-2.032699967110898065e+00,8.612774582419789801e-07,-3.130080399559893346e-03,-2.779015959635061650e-02
2.350000000000000144e-01,2.999999060172745757e+00,-1.605341138830150701e-05,-2.032699962534543214e+00,9.603082095816574877e-07,-3.270668849364698812e-03,-2.844575435584512785e-02
2.399999999999999911e-01,2.999998977288798052e+00,-1.710708430134005555e-05,-2.032699957420763592e+00,1.068428576599105042e-06,-3.414543596124500376e-03,-2.910467865954307481e-02
2.449999999999999956e-01,2.999998889022613913e+00,-1.820619587911829942e-05,-2.032699951722975573e+00,1.186247450999175456e-06,-3.561721466751542262e-03,-2.976700421053915871e-02
2.500000000000000000e-01,2.999998795144557473e+00,-1.935172780136977402e-05,-2.032699945392459018e+00,1.314396212957459455e-06,-3.712219645234997051e-03,-3.043280275071225810e-02
2.550000000000000044e-01,2.999998695420127426e+00,-2.054466292991088196e-05,-2.032699938378358162e+00,1.453528731120287224e-06,-3.866055672640970019e-03,-3.110214606072543575e-02
2.600000000000000089e-01,2.999998589609958355e+00,-2.178598530864085236e-05,-2.032699930627681173e+00,1.604321362604727128e-06,-4.023247447112498695e-03,-3.177510596002591781e-02
2.650000000000000133e-01,2.999998477469818514e+00,-2.307668016354178154e-05,-2.032699922085301480e+00,1.767472952998585934e-06,-4.183813223869551137e-03,-3.245175430684513890e-02
2.700000000000000178e-01,2.999998358750612937e+00,-2.441773390267858897e-05,-2.032699912693954669e+00,1.943704836360409012e-06,-4.347771615209028960e-03,-3.313216299819867622e-02
2.750000000000000222e-01,2.999998233198380326e+00,-2.581013411619905115e-05,-2.032699902394242919e+00,2.133760835219479500e-06,-4.515141590504766038e-03,-3.381640396988631891e-02
2.800000000000000266e-01,2.999998100554295277e+00,-2.725486957633378805e-05,-2.032699891124630565e+00,2.338407260575819774e-06,-4.685942476207525902e-03,-3.450454919649201951e-02
2.850000000000000311e-01,2.999997960554666943e+00,-2.875293023739626649e-05,-2.032699878821447204e+00,2.558432911900190609e-06,-4.860193955845006075e-03,-3.519667069138391474e-02
2.899999999999999800e-01,2.999997812930940366e+00,-3.030530723578276969e-05,-2.032699865418886365e+00,2.794649077134087791e-06,-5.037916070021832872e-03,-3.589284050671431164e-02
2.949999999999999845e-01,2.999997657410120144e+00,-3.191290274793113883e-05,-2.032699850802213604e+00,3.048168295935423978e-06,-5.219129267816334516e-03,-3.659313018527491496e-02
2.999999999999999889e-01,2.999997493714494201e+00,-3.357658862331342636e-05,-2.032699834838202602e+00,3.320223037810044309e-06,-5.403854373349444712e-03,-3.729761111703822768e-02
3.049999999999999933e-01,2.999997321561122643e+00,-3.529731514336498775e-05,-2.032699817431591782e+00,3.611829366350896838e-06,-5.592112523773059424e-03,-3.800635520050975324e-02
3.099999999999999978e-01,2.999997140662213901e+00,-3.707603068858461023e-05,-2.032699798483382114e+00,3.924035367824518924e-06,-5.783925215073868094e-03,-3.871943435423164798e-02
3.150000000000000022e-01,2.999996950725126510e+00,-3.891368172961423262e-05,-2.032699777890834891e+00,4.257921178756751820e-06,-5.979314302078440717e-03,-3.943692051672846588e-02
3.200000000000000067e-01,2.999996751452368215e+00,-4.081121282723895212e-05,-2.032699755547469511e+00,4.614598985932744912e-06,-6.178301998453225238e-03,-4.015888564650718640e-02
3.250000000000000111e-01,2.999996542541596867e+00,-4.276956663238704460e-05,-2.032699731343065253e+00,4.995213026396956563e-06,-6.380910876704549289e-03,-4.088540172205715195e-02
3.300000000000000155e-01,2.999996323685620414e+00,-4.478968388612993755e-05,-2.032699705163660386e+00,5.400939587453146492e-06,-6.587163868178621054e-03,-4.161654074185013735e-02
3.350000000000000200e-01,2.999996094572395133e+00,-4.687250341968224391e-05,-2.032699676891552620e+00,5.832987006664385089e-06,-6.797084263061526667e-03,-4.235237472434030120e-02
3.400000000000000244e-01,2.999995854885028734e+00,-4.901896215440171468e-05,-2.032699646405298211e+00,6.292595671853046642e-06,-7.010695710379231949e-03,-4.309297570796422061e-02
3.450000000000000289e-01,2.999995604301776364e+00,-5.122999510178928632e-05,-2.032699613579713294e+00,6.781038021100814416e-06,-7.228022217997584140e-03,-4.383841575114086342e-02
3.500000000000000333e-01,2.999995342496045048e+00,-5.350653536348906045e-05,-2.032699578285872555e+00,7.299618542748676419e-06,-7.449088152622307564e-03,-4.458876693227159516e-02
3.549999999999999822e-01,2.999995069136474068e+00,-5.584951203293405113e-05,-2.032699540390392023e+00,7.849677652397976977e-06,-7.673918239896672031e-03,-4.534410133646296637e-02
3.599999999999999867e-01,2.999994783894367689e+00,-5.825966391345192385e-05,-2.032699499691646317e+00,8.432935874600302925e-06,-7.902537573072038884e-03,-4.610448987683765654e-02
3.649999999999999911e-01,2.999994486436301955e+00,-6.073772485044139958e-05,-2.032699455983226766e+00,9.051151415903336384e-06,-8.134971604381513108e-03,-4.687000346721424682e-02
3.699999999999999956e-01,2.999994176420521796e+00,-6.328451405104996280e-05,-2.032699409084863795e+00,9.705953286693391405e-06,-8.371246140836003172e-03,-4.764071359360026042e-02
3.750000000000000000e-01,2.999993853500810825e+00,-6.590083901297697606e-05,-2.032699358809192169e+00,1.039902065372300799e-05,-8.611387348742421954e-03,-4.841669169997922517e-02
3.800000000000000044e-01,2.999993517326494885e+00,-6.858749552447369348e-05,-2.032699304961750553e+00,1.113208284011094365e-05,-8.855421753703690210e-03,-4.919800918831068043e-02
3.850000000000000089e-01,2.999993167542438943e+00,-7.134526766434316596e-05,-2.032699247340981952e+00,1.190691932534217165e-05,-9.103376240618726162e-03,-4.998473741853012853e-02
3.900000000000000133e-01,2.999992803789050200e+00,-7.417492780194037661e-05,-2.032699185738231940e+00,1.272535974526788787e-05,-9.355278053682454173e-03,-5.077694770854909723e-02
3.950000000000000178e-01,2.999992425702274979e+00,-7.707723659717211886e-05,-2.032699119937751764e+00,1.358928389210550227e-05,-9.611154796385804749e-03,-5.157471133425509807e-02
4.000000000000000222e-01,2.999992032913601836e+00,-8.005294300049707774e-05,-2.032699049716694795e+00,1.450062171443864566e-05,-9.871034431515707600e-03,-5.237809952951163334e-02
4.050000000000000266e-01,2.999991625058726186e+00,-8.310268157429346898e-05,-2.032698974821949278e+00,1.546145864517774470e-05,-1.013494523736385364e-02,-5.318718292272525683e-02
4.100000000000000311e-01,2.999991201776871730e+00,-8.622698057457440319e-05,-2.032698894971958659e+00,1.647402731131912540e-05,-1.040291581117343440e-02,-5.400203158119273178e-02
4.150000000000000355e-01,2.999990762693510060e+00,-8.942646662026538357e-05,-2.032698809902910853e+00,1.754049758376253828e-05,-1.067497515642824510e-02,-5.482271613419167910e-02
4.199999999999999845e-01,2.999990307430242975e+00,-9.270174761925351157e-05,-2.032698719342317162e+00,1.866309667202021601e-05,-1.095115263292198264e-02,-5.564930713055558920e-02
4.249999999999999889e-01,2.999989835604899735e+00,-9.605341166433170239e-05,-2.032698623008763583e+00,1.984411025675973119e-05,-1.123147795628738795e-02,-5.648187503261548059e-02
4.299999999999999933e-01,2.999989346831532178e+00,-9.948202703319860370e-05,-2.032698520611911253e+00,2.108588248980392861e-05,-1.151598119799623551e-02,-5.732049021619991386e-02
4.349999999999999978e-01,2.999988840720418271e+00,-1.029881421884586227e-04,-2.032698411852495557e+00,2.239081599413097267e-05,-1.180469278535934037e-02,-5.816522297063495689e-02
4.400000000000000022e-01,2.999988316878060335e+00,-1.065722857776219668e-04,-2.032698296422326578e+00,2.376137186387432704e-05,-1.209764350152655980e-02,-5.901614349874421267e-02
4.450000000000000067e-01,2.999987774907186822e+00,-1.102349666331046030e-04,-2.032698174004289537e+00,2.520006966432276825e-05,-1.239486448548678815e-02,-5.987332191684882621e-02
4.500000000000000111e-01,2.999987214415474224e+00,-1.139765652085320306e-04,-2.032698044250150993e+00,2.670959811810086573e-05,-1.269638719330905968e-02,-6.073682770015016719e-02
4.550000000000000155e-01,2.999986635030818860e+00,-1.177971435789831455e-04,-2.032697906741716132e+00,2.829300881953208821e-05,-1.300224333030972589e-02,-6.160672871208169171e-02
4.600000000000000200e-01,2.999986036359200803e+00,-1.216969697480572413e-04,-2.032697761098014144e+00,2.995318167706005307e-05,-1.331246503823810615e-02,-6.248309388282650284e-02
4.650000000000000244e-01,2.999985418002335980e+00,-1.256762979736967363e-04,-2.032697606930390588e+00,3.169304888218524242e-05,-1.362708481684943469e-02,-6.336599208707205388e-02
4.700000000000000289e-01,2.999984779559401460e+00,-1.297353473222501337e-04,-2.032697443838120677e+00,3.351561677468279309e-05,-1.394613551624834802e-02,-6.425549203444971824e-02
4.750000000000000333e-01,2.999984120627035455e+00,-1.338743016684719130e-04,-2.032697271408411943e+00,3.542396584260252711e-05,-1.426965033688886754e-02,-6.515166226953471307e-02
4.799999999999999822e-01,2.999983440799335987e+00,-1.380933096955225302e-04,-2.032697089216403352e+00,3.742125072226889409e-05,-1.459766282957441173e-02,-6.605457117184621030e-02
4.849999999999999867e-01,2.999982739667862663e+00,-1.423924848949686885e-04,-2.032696896825165300e+00,3.951070019828109662e-05,-1.493020689545779961e-02,-6.696428695584724644e-02
4.899999999999999911e-01,2.999982016821634012e+00,-1.467719055667829320e-04,-2.032696693785698283e+00,4.169561720351293440e-05,-1.526731678604123510e-02,-6.788087767094477809e-02
4.949999999999999956e-01,2.999981271852365960e+00,-1.512315589710222898e-04,-2.032696479627216224e+00,4.397942559477096658e-05,-1.560902707871305098e-02,-6.880441095476061419e-02
5.000000000000000000e-01,2.999980504388093383e+00,-1.557709825396066223e-04,-2.032696253794702201e+00,4.636597065520342467e-05,-1.595537251958756980e-02,-6.973495244806215965e-02
5.050000000000000044e-01,2.999979714037646961e+00,-1.603898563350386716e-04,-2.032696015752017971e+00,4.885902288159904837e-05,-1.630638828302001866e-02,-7.067256841215081853e-02
5.100000000000000089e-01,2.999978900403523774e+00,-1.650878657093451799e-04,-2.032695764958002638e+00,5.146239301413609013e-05,-1.666210991144698519e-02,-7.161732512211101132e-02
5.150000000000000133e-01,2.999978063088190705e+00,-1.698646340533396023e-04,-2.032695500854766024e+00,5.417998836211247368e-05,-1.702257328592854044e-02,-7.256928856970717989e-02
5.200000000000000178e-01,2.999977201694083995e+00,-1.747197227966220529e-04,-2.032695222867691776e+00,5.701581280394573987e-05,-1.738781462614823886e-02,-7.352852446338369041e-02
5.250000000000000222e-01,2.999976315823609241e+00,-1.796526314075794131e-04,-2.032694930405436473e+00,5.997396678717308049e-05,-1.775787049041312876e-02,-7.449509822826491656e-02
5.300000000000000266e-01,2.999975405079141844e+00,-1.846627973933851689e-04,-2.032694622859927858e+00,6.305864732845131802e-05,-1.813277777565374185e-02,-7.546907500615519793e-02
5.350000000000000311e-01,2.999974469088843243e+00,-1.897493605434705016e-04,-2.032694299571317753e+00,6.627431273181903402e-05,-1.851257360386162482e-02,-7.645051881297425245e-02
5.400000000000000355e-01,2.999973507494261504e+00,-1.949112761479147610e-04,-2.032693959844813936e+00,6.962560348532411661e-05,-1.889729537662595063e-02,-7.743949294338560441e-02
5.450000000000000400e-01,2.999972519919598568e+00,-2.001475956777165914e-04,-2.032693602992406756e+00,7.311714615546236460e-05,-1.928698091033546891e-02,-7.843606097391321585e-02
5.500000000000000444e-01,2.999971505991471332e+00,-2.054572863043714951e-04,-2.032693228306037270e+00,7.675367948515529083e-05,-1.968166834924219705e-02,-7.944028611792666728e-02
5.550000000000000488e-01,2.999970465338912096e+00,-2.108392308998493082e-04,-2.032692835057599456e+00,8.054005439376559915e-05,-2.008139616546141329e-02,-8.045223122564118534e-02
5.600000000000000533e-01,2.999969397593369447e+00,-2.162922280365943634e-04,-2.032692422498937557e+00,8.448123397709731992e-05,-2.048620315897165672e-02,-8.147195878411762904e-02
5.650000000000000577e-01,2.999968302388706931e+00,-2.218149919875254624e-04,-2.032691989861848292e+00,8.858229350739572872e-05,-2.089612845761471688e-02,-8.249953091726244803e-02
5.700000000000000622e-01,2.999967179372160064e+00,-2.274060532144891414e-04,-2.032691536344537475e+00,9.284848584937267194e-05,-2.131121147160666002e-02,-8.353500906426704342e-02
5.750000000000000666e-01,2.999966028250730776e+00,-2.330633369318651268e-04,-2.032691061054266779e+00,9.728551850035765404e-05,-2.173149170088961579e-02,-8.457845261778219881e-02
5.799999999999999600e-01,2.999964848704674392e+00,-2.387849489516621188e-04,-2.032690563114300630e+00,1.018990369983592184e-04,-2.215700909435950466e-02,-8.562992146329044540e-02
5.849999999999999645e-01,2.999963640413449095e+00,-2.445689399634714449e-04,-2.032690041631823874e+00,1.066947798776370163e-04,-2.258780394211305081e-02,-8.668947521740262563e-02
5.899999999999999689e-01,2.999962403062712557e+00,-2.504132419998306050e-04,-2.032689495689298020e+00,1.116786204345411967e-04,-2.302391684640459762e-02,-8.775717302255253705e-02
5.949999999999999734e-01,2.999961136344318380e+00,-2.563156684362236505e-04,-2.032688924344461245e+00,1.168565667275128805e-04,-2.346538872164615624e-02,-8.883307354699702951e-02
5.999999999999999778e-01,2.999959839956320984e+00,-2.622739139910811035e-04,-2.032688326630326614e+00,1.222347615770840118e-04,-2.391226079440737784e-02,-8.991723498481597743e-02
6.049999999999999822e-01,2.999958513603275367e+00,-2.682855521456914698e-04,-2.032687701554861448e+00,1.278194841189137301e-04,-2.436457460225219945e-02,-9.100971504894068975e-02
6.099999999999999867e-01,2.999957157059570001e+00,-2.743474991808264834e-04,-2.032687048034134580e+00,1.336174724169733434e-04,-2.482237175207108876e-02,-9.211056952294008338e-02
6.149999999999999911e-01,2.999955770120035670e+00,-2.804564321700583657e-04,-2.032686364944455537e+00,1.396356718602433436e-04,-2.528569410855568966e-02,-9.321985339047046681e-02
6.199999999999999956e-01,2.999954352554734083e+00,-2.866091716062445748e-04,-2.032685651170098140e+00,1.458810048478172106e-04,-2.575458396672642564e-02,-9.433762186916136439e-02
6.250000000000000000e-01,2.999952904145148480e+00,-2.928023751184572311e-04,-2.032684905565097733e+00,1.523605551502993859e-04,-2.622908391382839516e-02,-9.546392958301536114e-02
6.300000000000000044e-01,2.999951424684183632e+00,-2.990325374719830635e-04,-2.032684126953252957e+00,1.590815679098050832e-04,-2.670923682933138213e-02,-9.659883056240813060e-02
6.350000000000000089e-01,2.999949913976166282e+00,-3.052959905683234627e-04,-2.032683314128123531e+00,1.660514496399604506e-04,-2.719508588492985587e-02,-9.774237824408842090e-02
6.400000000000000133e-01,2.999948371836844707e+00,-3.115889034451944819e-04,-2.032682465853031140e+00,1.732777682259025441e-04,-2.768667454454296073e-02,-9.889462547117804092e-02
6.450000000000000178e-01,2.999946798001826398e+00,-3.179080223202282321e-04,-2.032681580946235300e+00,1.807678354859429339e-04,-2.818404688025373528e-02,-1.000556261430014526e-01
6.500000000000000222e-01,2.999945192742399236e+00,-3.242456932576120933e-04,-2.032680657708060501e+00,1.885315147486784433e-04,-2.868724544738760623e-02,-1.012254241187792725e-01
6.550000000000000266e-01,2.999943555762675906e+00,-3.305987759355253405e-04,-2.032679694946839533e+00,1.965761928414817795e-04,-2.919631508997502442e-02,-1.024040730896939311e-01
6.600000000000000311e-01,2.999941887005788121e+00,-3.369621276201238908e-04,-2.032678691228941403e+00,2.049104556018982101e-04,-2.971130015893178739e-02,-1.035916220522714037e-01
6.650000000000000355e-01,2.999940186428781796e+00,-3.433304225745844630e-04,-2.032677645088179386e+00,2.135430615989501279e-04,-3.023224528880057160e-02,-1.047881193645130854e-01
6.700000000000000400e-01,2.999938454003566068e+00,-3.496981443680439528e-04,-2.032676555024924170e+00,2.224829464714533781e-04,-3.075919539446743747e-02,-1.059936127287495755e-01
6.750000000000000444e-01,2.999936689717868532e+00,-3.560595781845392414e-04,-2.032675419505221903e+00,2.317392272663331787e-04,-3.129219566787839329e-02,-1.072081491744944770e-01
6.800000000000000488e-01,2.999934893578143580e+00,-3.624087879396853851e-04,-2.032674236958285974e+00,2.413212149046044903e-04,-3.183129156877610721e-02,-1.084317750146159415e-01
6.850000000000000533e-01,2.999933065721136494e+00,-3.687387512553166554e-04,-2.032673005684211276e+00,2.512388771825050000e-04,-3.237652848396238570e-02,-1.096645343224503522e-01
6.900000000000000577e-01,2.999931206308485532e+00,-3.750421760595740563e-04,-2.032671723940969066e+00,2.615024021246546379e-04,-3.292795204846270946e-02,-1.109064703623624110e-01
6.950000000000000622e-01,2.999929315486364878e+00,-3.813118130982689536e-04,-2.032670389977657699e+00,2.721220310181953037e-04,-3.348560826827717829e-02,-1.121576261349719189e-01
7.000000000000000666e-01,2.999927393435545486e+00,-3.875400675860820416e-04,-2.032669001993034463e+00,2.831082663980995576e-04,-3.404954336726687819e-02,-1.134180436914566659e-01
7.049999999999999600e-01,2.999925440373265140e+00,-3.937189843976492110e-04,-2.032667558133873786e+00,2.944718801934464829e-04,-3.461980378106879752e-02,-1.146877641039050350e-01
7.099999999999999645e-01,2.999923456555098955e+00,-3.998402332586477965e-04,-2.032666056493320550e+00,3.062239218736989587e-04,-3.519643615101076400e-02,-1.159668274356688289e-01
7.149999999999999689e-01,2.999921442276829442e+00,-4.058950939368816862e-04,-2.032664495109247849e+00,3.183757265949782762e-04,-3.577948731802622906e-02,-1.172552727117157634e-01
7.199999999999999734e-01,2.999919397876314786e+00,-4.118744414333678941e-04,-2.032662871962611639e+00,3.309389233463415196e-04,-3.636900431656923255e-02,-1.185531378889822934e-01
7.249999999999999778e-01,2.999917323740849184e+00,-4.177686988990318576e-04,-2.032661184973842960e+00,3.439254556748304130e-04,-3.696503436362891942e-02,-1.198604598691368067e-01
7.299999999999999822e-01,2.999915220354109291e+00,-4.235675577207838002e-04,-2.032659431985067044e+00,3.573476931550249609e-04,-3.756762481239248747e-02,-1.211772748172970232e-01
7.349999999999999867e-01,2.999913088230247382e+00,-4.292603613118716366e-04,-2.032657610782720781e+00,3.712182841833607991e-04,-3.817682320668098345e-02,-1.225036176085980977e-01
7.399999999999999911e-01,2.999910927928822524e+00,-4.348360134830354571e-04,-2.032655719091234658e+00,3.855501940645672792e-04,-3.879267726320030640e-02,-1.238395218994915586e-01
7.449999999999999956e-01,2.999908740066367763e+00,-4.402829066162841729e-04,-2.032653754567915971e+00,4.003567353801392023e-04,-3.941523485679891692e-02,-1.251850201730222711e-01
7.500000000000000000e-01,2.999906525318614126e+00,-4.455889047555383013e-04,-2.032651714801178233e+00,4.156515769532494534e-04,-4.004454401406385561e-02,-1.265401437119412775e-01
7.550000000000000044e-01,2.999904284422720835e+00,-4.507413266972735630e-04,-2.032649597308768374e+00,4.314487528136617435e-04,-4.068065290691665059e-02,-1.279049225718185967e-01
7.600000000000000089e-01,2.999902018179500196e+00,-4.557269290811636134e-04,-2.032647399535996158e+00,4.477626711626429726e-04,-4.132360984620933597e-02,-1.292793855541559123e-01
7.650000000000000133e-01,2.999899727455645149e+00,-4.605318894807235858e-04,-2.032645118853960930e+00,4.646081233378760800e-04,-4.197346327532038707e-02,-1.306635601794995383e-01
7.700000000000000178e-01,2.999897413192734952e+00,-4.651417843633560284e-04,-2.032642752562619393e+00,4.820002827553217673e-04,-4.263026180293790629e-02,-1.320574730937613683e-01
7.750000000000000222e-01,2.999895076423189089e+00,-4.695415617887884721e-04,-2.032640297898813841e+00,4.999546935720833828e-04,-4.329405427603057188e-02,-1.334611509188102230e-01
7.800000000000000266e-01,2.999892718240055878e+00,-4.737155490564698185e-04,-2.032637752011341448e+00,5.184873276249999221e-04,-4.396488958588068430e-02,-1.348746181521052745e-01
7.850000000000000311e-01,2.999890339812207429e+00,-4.776474259785278855e-04,-2.032635111968440711e+00,5.376145742158844288e-04,-4.464281673666699313e-02,-1.362978979687768932e-01
